index_category,index,symbol,open,high,low,prev_close,ltp,indicative_close,chng,percent_chng,volume_shares,value_crores,high_52w,low_52w,percent_chng_30d,percent_chng_365d
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,KAYNES,6798.0,6930.0,6777.0,6768.0,6851.0,,83.0,1.23,463781.0,318.11,7822.0,3825.15,13.43,43.48
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,JBMA,607.05,619.5,605.0,606.45,613.9,,7.45,1.23,229416.0,14.07,1047.5,489.8,-0.81,-68.41
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,PRAJIND,404.6,407.9,398.45,402.0,406.9,,4.9,1.22,553463.0,22.37,875.0,390.0,-10.53,-46.23
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,RELIANCE,1363.0,1381.0,1359.3,1359.3,1375.7,,16.4,1.21,5777575.0,791.74,1551.0,1114.85,-1.28,-53.95
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ZEEL,115.39,116.7,114.56,114.71,116.1,,1.39,1.21,5174953.0,59.84,151.7,89.32,3.18,-14.53
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,INOXWIND,145.1,146.76,144.0,144.25,146.0,,1.75,1.21,3311659.0,48.19,259.31,129.03,-0.88,-34.45
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,AEGISLOG,698.6,711.0,698.55,698.6,707.05,,8.45,1.21,146462.0,10.33,1037.0,609.85,-0.67,-16.76
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,LTF,229.3,232.87,228.8,227.85,230.59,,2.74,1.2,5790664.0,133.71,232.87,129.2,14.3,35.16
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,PFC,390.5,396.3,390.5,390.05,394.75,,4.7,1.2,2886182.0,113.72,566.4,357.25,-5.14,-29.35
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,AUROPHARMA,1038.3,1054.8,1033.2,1036.0,1048.0,,12.0,1.16,738814.0,77.16,1592.0,1010.0,-2.63,-31.92
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,NUVAMA,6459.0,6635.0,6415.0,6450.5,6525.0,,74.5,1.15,117664.0,76.62,8508.5,4735.45,-6.49,-1.87
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,AAVAS,1575.6,1602.3,1560.6,1574.2,1592.0,,17.8,1.13,328260.0,52.11,2234.0,1516.9,-6.66,-12.37
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,CANBK,106.3,107.63,105.61,106.08,107.25,,1.17,1.1,8009273.0,85.38,119.3,78.6,-1.5,-0.98
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ENGINERSIN,199.71,202.41,197.74,199.61,201.8,,2.19,1.1,1289520.0,25.85,255.45,142.2,-1.84,-7.29
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,PAYTM,1247.1,1268.7,1247.1,1241.1,1254.6,,13.5,1.09,2000299.0,251.84,1296.6,583.6,18.88,100.26
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,J&KBANK,100.5,101.42,100.0,100.12,101.2,,1.08,1.08,921214.0,9.28,117.25,86.61,-0.35,-6.99
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ROUTE,860.0,869.9,852.25,855.8,865.0,,9.2,1.08,89311.0,7.68,1707.0,841.25,-1.96,-46.56
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,FIVESTAR,527.5,537.4,524.0,526.65,532.3,,5.65,1.07,805886.0,42.63,943.75,522.0,-8.71,-29.83
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,DATAPATTNS,2454.0,2520.0,2415.2,2443.3,2469.0,,25.7,1.05,189754.0,46.73,3268.8,1351.15,-4.6,-11.31
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,CDSL,1508.5,1541.0,1506.5,1509.4,1525.0,,15.6,1.03,1679391.0,256.54,1989.8,1047.45,-1.44,7.51
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ETERNAL,327.55,334.4,326.3,326.25,329.5,,3.25,1.0,31645035.0,1048.78,334.4,194.8,10.14,
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,NBCC,102.01,102.8,100.76,101.78,102.8,,1.02,1.0,3703438.0,37.73,130.7,70.8,-7.1,-43.93
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,NAUKRI,1342.8,1365.5,1329.5,1331.8,1345.0,,13.2,0.99,967418.0,130.22,1825.78,1157.0,1.86,-81.98
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,LAURUSLABS,875.6,887.95,871.2,874.1,882.65,,8.55,0.98,1035333.0,91.13,922.5,427.05,5.32,80.09
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,AADHARHFC,507.5,520.45,507.0,506.5,511.2,,4.7,0.93,291208.0,14.97,537.5,346.05,3.63,18.42
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,KPITTECH,1229.9,1249.4,1220.0,1224.9,1236.0,,11.1,0.91,1009918.0,124.29,1859.95,1020.6,1.99,-28.43
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,CHALET,1011.1,1032.6,1011.1,1015.1,1024.3,,9.2,0.91,82212.0,8.42,1082.0,634.05,17.33,13.45
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,RVNL,326.7,331.05,325.05,326.95,329.9,,2.95,0.9,4541584.0,149.02,600.7,301.6,-4.8,-43.39
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,LTFOODS,440.5,444.8,438.0,440.75,444.7,,3.95,0.9,399504.0,17.63,518.55,288.25,-5.35,6.41
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,SUZLON,57.64,58.15,57.3,57.42,57.93,,0.51,0.89,36924536.0,212.94,86.04,46.15,-11.32,-23.86
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,TATAMOTORS,690.9,697.35,683.1,687.5,693.5,,6.0,0.87,6692975.0,462.33,1085.85,535.75,5.95,-35.3
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,CHOLAHLDNG,1744.9,1789.2,1744.1,1739.8,1755.0,,15.2,0.87,119279.0,21.11,2231.6,1357.35,-1.93,-3.38
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,IIFL,433.5,438.3,430.5,432.25,436.0,,3.75,0.87,300203.0,13.04,560.6,279.8,-3.81,-7.23
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BHEL,211.49,213.13,209.6,211.09,212.9,,1.81,0.86,3958541.0,83.76,291.1,176.0,-11.45,-22.37
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,JKTYRE,345.15,351.8,341.15,344.55,347.5,,2.95,0.86,406885.0,14.13,453.0,243.0,8.09,-17.11
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,GLAND,1885.0,1940.0,1880.1,1886.0,1902.0,,16.0,0.85,160227.0,30.63,2131.0,1277.8,-3.34,0.02
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,SBILIFE,1815.0,1827.5,1800.1,1791.1,1806.0,,14.9,0.83,757123.0,136.96,1932.85,1372.55,-2.64,-5.38
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,TATAPOWER,382.6,386.5,380.1,382.6,385.75,,3.15,0.82,3358057.0,128.77,494.85,326.35,0.06,-8.34
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,TATAELXSI,5438.0,5486.5,5360.0,5428.0,5472.5,,44.5,0.82,129172.0,70.2,8142.15,4700.0,-6.28,-29.46
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,HINDALCO,738.0,746.65,738.0,739.05,745.0,,5.95,0.81,2778157.0,206.41,772.65,546.45,8.61,11.02
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,HINDCOPPER,243.0,245.7,240.3,243.04,245.0,,1.96,0.81,1388790.0,33.77,353.0,183.82,-0.25,-22.59
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,HOMEFIRST,1250.0,1273.5,1250.0,1250.9,1261.0,,10.1,0.81,74509.0,9.4,1519.0,878.4,1.72,7.03
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,SAMMAANCAP,140.0,140.9,134.44,136.85,137.95,,1.1,0.8,23102985.0,317.46,174.0,97.61,12.15,-17.64
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,HINDZINC,437.7,441.8,433.85,437.55,441.0,,3.45,0.79,1953089.0,85.45,575.4,378.15,4.8,-11.22
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,AJANTPHARM,2575.2,2627.5,2566.2,2600.7,2621.0,,20.3,0.78,102989.0,26.88,3485.0,2327.3,2.86,-21.5
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,UCOBANK,28.62,28.8,28.28,28.38,28.6,,0.22,0.78,3957106.0,11.26,52.0,26.81,0.92,-42.59
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,HDFCLIFE,764.0,773.0,753.4,754.25,760.05,,5.8,0.77,3234619.0,245.92,820.75,584.3,0.93,1.02
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,IKS,1570.0,1590.0,1553.4,1570.1,1582.2,,12.1,0.77,101667.0,15.98,2189.0,1236.8,-1.46,
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BHARATFORG,1145.0,1149.9,1128.0,1131.4,1140.0,,8.6,0.76,775351.0,88.15,1629.9,919.1,-0.24,-29.35
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,IFCI,52.25,53.3,52.05,52.16,52.55,,0.39,0.75,2378977.0,12.49,75.38,36.2,-5.68,-27.85
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,SONACOMS,441.55,448.95,438.3,437.95,441.2,,3.25,0.74,4301884.0,190.38,768.65,380.0,-1.1,-39.89
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,YESBANK,20.31,20.61,20.03,20.29,20.44,,0.15,0.74,91388363.0,185.52,24.41,16.02,9.13,-12.61
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,OIL,393.6,397.4,391.15,393.6,396.5,,2.9,0.74,1501955.0,59.36,727.3,325.0,-8.24,-39.47
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ANANTRAJ,533.5,542.6,526.15,533.85,537.8,,3.95,0.74,657580.0,35.14,947.9,376.15,-1.46,-14.29
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,RECLTD,365.9,369.25,362.65,364.3,366.95,,2.65,0.73,3791077.0,138.7,635.4,348.6,-5.97,-41.94
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BHARTIARTL,1887.0,1910.7,1875.7,1880.4,1894.0,,13.6,0.72,2620140.0,496.09,2045.8,1511.0,-1.78,22.5
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BANKINDIA,112.39,113.13,111.33,112.14,112.95,,0.81,0.72,2803336.0,31.51,130.24,90.05,0.77,-4.0
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ALKEM,5323.5,5369.0,5277.0,5301.5,5339.0,,37.5,0.71,237701.0,126.61,6439.9,4491.65,9.49,-15.02
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,SIGNATURE,1105.0,1114.0,1090.1,1102.1,1109.9,,7.8,0.71,412405.0,45.27,1647.0,1010.8,-0.89,-24.38
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,RPOWER,46.7,47.44,45.7,46.43,46.76,,0.33,0.71,8776126.0,41.06,76.49,29.21,-1.14,
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,SJVN,92.5,93.21,92.0,92.33,92.99,,0.66,0.71,2837155.0,26.25,135.0,80.54,0.55,-30.21
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,GRSE,2411.4,2432.0,2388.0,2405.2,2422.0,,16.8,0.7,480856.0,115.8,3538.4,1184.9,-7.3,26.56
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,MFSL,1580.9,1608.2,1574.3,1566.0,1576.6,,10.6,0.68,561180.0,89.2,1674.8,950.0,5.89,41.19
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,KPIL,1263.4,1284.9,1256.0,1261.4,1270.0,,8.6,0.68,144276.0,18.31,1449.0,786.3,13.31,-9.61
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,SUNPHARMA,1582.4,1599.3,1575.5,1582.3,1592.9,,10.6,0.67,1814479.0,288.18,1960.35,1553.05,-0.1,-12.75
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BAJAJFINSV,2013.9,2023.8,2002.1,2002.2,2015.0,,12.8,0.64,1077230.0,216.81,2135.0,1551.65,4.7,8.01
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,NTPCGREEN,103.44,104.7,103.22,103.44,104.1,,0.66,0.64,2409870.0,25.06,155.35,84.55,-0.28,
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,MANAPPURAM,284.3,288.8,281.8,284.1,285.9,,1.8,0.63,3249849.0,92.58,292.7,138.35,11.09,35.32
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,CAPLIPOINT,2117.0,2185.0,2111.1,2117.0,2130.1,,13.1,0.62,48681.0,10.48,2641.0,1599.0,10.82,0.89
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,SHYAMMETL,922.0,936.0,916.5,922.65,928.25,,5.6,0.61,70116.0,6.49,1001.0,628.25,-2.29,11.88
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,360ONE,1035.0,1052.0,1028.9,1032.8,1039.0,,6.2,0.6,311880.0,32.38,1318.0,790.5,-1.82,-6.24
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,TATASTEEL,167.0,168.0,165.94,166.81,167.8,,0.99,0.59,16798170.0,280.58,170.18,122.62,5.69,10.52
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,WAAREEENER,3205.0,3239.0,3178.0,3201.1,3219.9,,18.8,0.59,665686.0,213.83,3743.0,1863.0,0.03,
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,TITAGARH,837.25,848.6,835.2,837.25,842.0,,4.75,0.57,552634.0,46.47,1468.5,654.55,-0.28,-40.55
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,IDFCFIRSTB,72.54,73.24,72.1,72.23,72.63,,0.4,0.55,22699792.0,165.05,78.45,52.46,5.62,-3.25
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BANDHANBNK,162.8,164.34,161.4,162.48,163.35,,0.87,0.54,2708705.0,44.21,215.44,128.16,-0.73,-19.8
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,RAYMOND,615.7,618.9,607.25,610.7,614.0,,3.3,0.54,159538.0,9.77,2180.0,523.1,-4.9,-69.76
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,AXISBANK,1056.6,1058.0,1047.8,1050.4,1056.0,,5.6,0.53,2849589.0,300.16,1281.65,933.5,-1.41,-10.56
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BERGEPAINT,540.0,545.6,532.0,541.1,543.95,,2.85,0.53,411344.0,22.16,629.5,437.75,-4.71,-9.54
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ASIANPAINT,2565.0,2602.0,2565.0,2568.6,2581.9,,13.3,0.52,1153436.0,297.73,3394.9,2124.75,3.56,-20.33
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BSOFT,373.8,381.0,373.15,373.8,375.75,,1.95,0.52,507470.0,19.14,676.2,331.0,-2.69,-43.06
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,HUDCO,215.9,217.88,213.26,214.2,215.29,,1.09,0.51,1749321.0,37.73,271.45,158.85,1.69,-17.79
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,MAXHEALTH,1169.9,1171.6,1159.0,1160.2,1166.0,,5.8,0.5,1271671.0,148.36,1314.3,860.25,-7.95,32.13
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,JUBLPHARMA,1064.8,1073.7,1051.7,1064.8,1070.0,,5.2,0.49,105084.0,11.22,1309.9,802.0,-3.09,14.15
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,FINCABLES,843.0,856.5,838.55,843.2,847.3,,4.1,0.49,116666.0,9.87,1559.0,780.0,-1.83,-40.57
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,JUBLFOOD,654.9,661.2,650.7,654.2,657.25,,3.05,0.47,1227777.0,80.83,796.75,558.25,4.12,1.69
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,USHAMART,382.0,387.6,378.0,381.25,383.05,,1.8,0.47,256456.0,9.83,451.0,278.55,6.79,12.32
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,UNIONBANK,126.98,128.16,125.45,126.83,127.41,,0.58,0.46,8063176.0,102.17,158.65,100.81,-2.81,3.55
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,MINDACORP,505.4,507.9,501.7,502.5,504.8,,2.3,0.46,57672.0,2.91,623.8,445.05,6.13,-13.93
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,INDUSINDBK,756.35,759.5,750.0,754.85,758.25,,3.4,0.45,2873689.0,217.05,1498.0,606.0,-5.76,-46.8
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,HDFCAMC,5589.0,5642.0,5543.5,5569.5,5594.0,,24.5,0.44,262035.0,146.39,5927.5,3563.05,-1.91,23.44
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,CONCOR,544.3,548.45,537.1,541.6,543.95,,2.35,0.43,600344.0,32.59,779.2,481.0,-2.26,-43.53
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,COALINDIA,392.4,393.25,389.0,391.45,393.1,,1.65,0.42,4535470.0,177.43,517.85,349.25,4.19,-21.0
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,PEL,1081.0,1092.5,1070.0,1077.5,1082.0,,4.5,0.42,214571.0,23.24,1355.3,848.25,-7.71,0.48
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,VMM,152.06,155.32,151.56,151.38,152.0,,0.62,0.41,19696403.0,302.52,157.6,95.99,4.17,
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ENDURANCE,2932.9,3025.0,2915.5,2933.2,2945.2,,12.0,0.41,285621.0,85.45,3030.0,1675.0,16.76,18.32
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,IRCTC,711.3,714.9,706.0,711.1,714.0,,2.9,0.41,460678.0,32.8,957.1,656.0,-2.14,-24.46
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,WOCKPHARMA,1477.6,1490.0,1456.9,1475.9,1482.0,,6.1,0.41,199686.0,29.44,1868.8,915.0,0.11,
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,TRIVENI,361.8,366.0,358.45,363.8,365.3,,1.5,0.41,275778.0,10.05,536.0,313.1,8.48,-22.71
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,DEVYANI,180.77,182.5,178.5,179.3,180.02,,0.72,0.4,2613771.0,47.09,222.74,134.0,11.78,-1.78
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BOSCHLTD,41075.0,41095.0,40755.0,40740.0,40900.0,,160.0,0.39,16404.0,67.14,41835.0,25921.6,6.94,21.32
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,RAILTEL,343.8,348.45,341.1,343.7,345.05,,1.35,0.39,600663.0,20.7,502.2,265.5,-4.81,-30.06
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BANKBARODA,235.0,235.56,231.72,233.94,234.81,,0.87,0.37,3555014.0,83.13,266.95,190.7,-3.1,-3.93
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,TARIL,500.7,504.35,495.0,500.75,502.6,,1.85,0.37,358535.0,17.9,648.9,300.75,-0.82,
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,BLUEDART,5708.0,5737.0,5650.0,5685.5,5706.5,,21.0,0.37,5934.0,3.38,9488.7,5365.0,-1.43,-29.42
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,HEROMOTOCO,5360.0,5419.5,5348.5,5351.0,5370.0,,19.0,0.36,517415.0,277.86,6246.25,3344.0,19.85,-6.47
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,TATACONSUM,1074.0,1077.5,1061.2,1071.1,1075.0,,3.9,0.36,1130356.0,121.08,1234.3,882.9,1.86,-9.78
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,MOTILALOFS,874.35,882.6,865.8,870.85,874.0,,3.15,0.36,628011.0,54.88,1064.0,513.0,-5.59,12.56
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,FEDERALBNK,191.0,191.09,189.11,189.9,190.56,,0.66,0.35,4068142.0,77.34,220.0,172.66,-3.47,0.46
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,POLYMED,2044.0,2075.0,2027.0,2033.1,2040.3,,7.2,0.35,73608.0,15.07,3357.8,1821.2,4.31,-20.57
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,JSWENERGY,502.1,507.15,499.55,502.5,504.2,,1.7,0.34,1075403.0,54.18,804.9,418.75,-5.61,-29.44
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,NETWORK18,54.1,54.99,53.59,54.0,54.18,,0.18,0.33,1985187.0,10.76,94.59,39.66,-5.59,-41.27
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,SUNDARMFIN,4532.5,4552.0,4450.5,4495.6,4510.0,,14.4,0.32,68960.0,31.05,5535.85,3925.05,1.02,-7.43
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ABSLAMC,832.8,844.7,825.25,827.35,830.0,,2.65,0.32,97752.0,8.14,911.85,556.45,-3.11,10.96
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ACMESOLAR,294.9,300.0,291.8,294.7,295.6,,0.9,0.31,774778.0,22.93,309.85,167.75,11.22,
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ZYDUSLIFE,1022.0,1039.05,1005.0,1011.95,1015.0,,3.05,0.3,1860389.0,190.12,1135.1,795.0,8.7,-9.08
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,ZENTEC,1480.0,1490.0,1466.1,1475.5,1480.0,,4.5,0.3,215338.0,31.84,2627.0,945.35,3.59,-11.6
BROAD_MARKET_INDICES,NIFTY500_LARGEMIDSMALL_EQUAL-CAP_WEIGHTED,IOC,139.45,140.7,138.47,139.68,140.09,,0.41,0.29,4533550.0,63.22,184.0,110.72,-1.84,-22.99
